"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Product Type","Max Nameplate Output Current (A)","Input Voltage (V)","Maximum Output Power (kW)","Number of Outputs","Maximum Output Cord Length (ft.)","Output Cord Gauge (AWG)","Screen Area, if EVSE has high res display (in2)","Maximum (100%) Measured Luminance of the High Res Display (candelas per m2)","Automatic Brightness Control (ABC) Capable?","Connected Capable","DR Protocol","Connects Using","Protocols Used to Support Smart Charging","Network Security Standards","Is Broadband Internet Connection Needed for Demand Response?","Auxiliary Product Features","Product Features","Network Capability","Network Connection Types Available","No Vehicle Mode Input Power (watts)","No Vehicle Mode Total Allowance (watts)","No Vehicle Mode Power Factor","Partial On Mode Input Power (watts)","Partial On Mode Total Allowance (watts)","Partial On Mode Power Factor","Idle Mode Input Power (watts)","Idle Mode Total Allowance (watts)","Idle Mode Power Factor","Full Current Operation Mode Test: Total Loss (watts)","30 A Operation Mode Test: Total Loss (watts)","15 A Operation Mode Test: Total Loss (watts)","4 A Operation Mode Test: Total Loss (watts)","Dual Input Level 2: No Vehicle Mode Input Power (watts)","Dual Input No Vehicle Mode Total Allowance (watts)","Dual Input Level 2: No Vehicle Mode Power Factor","Dual Input Level 2: Partial On Mode Input Power (watts)","Dual Input Partial On Mode Total Allowance (watts)","Dual Input Level 2:  Partial On Mode Power Factor","Dual Input Level 2:  Idle Mode Input Power (watts)","Dual Input Idle Mode Total Allowance (watts)","Dual Input Level 2:  Idle Mode Power Factor","Dual Input Level 2: Full Current Operation Mode Test: Total Loss (watts)","Dual Input Level 2: 30 A Operation Mode Test: Total Loss (watts)","Dual Input Level 2: 15 A Operation Mode Test: Total Loss (watts)","Dual Input Level 2: 4 A Operation Mode Test: Total Loss (watts)","Date Available on Market","Date Certified","Markets","CB Model Identifier"
"2395767","PHIHONG TECHNOLOGY CO.,LTD.","noodoe","ELECTRIC VEHICLE SUPPLY EQUIPMENT","AC11P","AC11P Exceed",,"Level 2","48","240","11.52","1","18","7","10.77","295.2","No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","4.27","4.81","0.33","4.27","4.27","0.33","6.53","24.89","0.36","10","4","2","1",,,,,,,,,,,,,,"05/03/2022","05/03/2022","United States","ES_1145794_AC11P_05112022161152_1010101"
"3543470","PointGuard Energy Inc.","PointGuard","PG EVAC 9.6 WI T1 N6 WH","PG EVAC 9.6 WI T1 N6 WH",,,"Level 2","40","240","9.6","1","25","10",,,"No",,,,,,,"None",,"Yes","Wi-Fi or Gigabit Ethernet","1.97","5","0.1","2.47","5","0.12","2.98","21","0.14","153","91","30","4",,,,,,,,,,,,,,"06/12/2024","06/12/2024","United States, Canada","ES_1150725_PG EVAC 9.6 WI T1 N6 WH_06042024100151_8789789"
"3543481","PointGuard Energy Inc.","PointGuard","PG EVAC 9.6 WI TS N6 WH","PG EVAC 9.6 WI TS N6 WH",,,"Level 2","40","240","9.6","1","25","10",,,"No",,,,,,,"None",,"Yes","Wi-Fi or Gigabit Ethernet","2.19","5","0.12","2.44","5","0.13","3.08","21","0.16","132","50","23","7",,,,,,,,,,,,,,"06/13/2024","06/13/2024","United States, Canada","ES_1150725_PG EVAC 9.6 WI TS N6 WH_06122024111111_5992853"
"3543482","PointGuard Energy Inc.","PointGuard","PG EVAC 9.6 WI T1 N14 WH","PG EVAC 9.6 WI T1 N14 WH",,,"Level 2","40","240","9.6","1","25","10",,,"No",,,,,,,"None",,"Yes","Wi-Fi or Gigabit Ethernet","1.97","5","0.1","2.47","5","0.12","2.98","21","0.14","153","91","30","4",,,,,,,,,,,,,,"06/13/2024","06/13/2024","United States, Canada","ES_1150725_PG EVAC 9.6 WI T1 N14 WH_06042024173058_9350244"
"3543483","PointGuard Energy Inc.","PointGuard","PG EVAC 9.6 WI TS N14 WH","PG EVAC 9.6 WI TS N14 WH",,,"Level 2","40","240","9.6","1","25","10",,,"No",,,,,,,"None",,"Yes","Wi-Fi or Gigabit Ethernet","2.19","5","0.12","2.44","5","0.13","3.08","21","0.16","132","50","23","7",,,,,,,,,,,,,,"06/13/2024","06/13/2024","United States, Canada","ES_1150725_PG EVAC 9.6 WI TS N14 WH_06062024161559_6621515"
"3543484","PointGuard Energy Inc.","PointGuard","PG EVAC 11.5 WI T1 WH","PG EVAC 11.5 WI T1 WH",,,"Level 2","48","240","11.52","1","25","9",,,"No",,,,,,,"None",,"Yes","Wi-Fi or Gigabit Ethernet","2.2","5","0.08","2.62","5","0.09","3.23","24.2","0.12","198","84","26","4",,,,,,,,,,,,,,"06/13/2024","06/13/2024","United States, Canada","ES_1150725_PG EVAC 11.5 WI T1 WH_06122024132801_5844079"
"3543485","PointGuard Energy Inc.","PointGuard","PG EVAC 11.5 WI TS WH","PG EVAC 11.5 WI TS WH",,,"Level 2","48","240","11.52","1","25","9",,,"No",,,,,,,"None",,"Yes","Wi-Fi or Gigabit Ethernet","2.15","5","0.12","2.63","5","0.14","3.16","24.2","0.17","164","68","19","5",,,,,,,,,,,,,,"06/13/2024","06/13/2024","United States, Canada","ES_1150725_PG EVAC 11.5 WI TS WH_06122024135050_5174066"
"4680214","Polaron Energy Corp.","PIONPOWER","EFAC40NA11","EFAC40NA11","EFAC40NA12",,"Level 2","40","240","9.6","1","22","8",,,"No",,,,,,,"None","None","Yes","Wi-Fi or Gigabit Ethernet","1.82","5","0.35","1.82","5","0.35","3.66","21","0.38","95.41","54.41","16.29","4.71",,,,,,,,,,,,,,"07/28/2026","07/28/2026","United States, Canada","ES_1155393_EFAC40NA11_07282026103528_9935113"
"4680234","Polaron Energy Corp.","PIONPOWER","EFAC32NA11","EFAC32NA11","EFAC32NA12",,"Level 2","32","240","7.68","1","22","10",,,"No",,,,,,,"None","None","Yes","Wi-Fi or Gigabit Ethernet","1.75","5","0.34","1.76","5","0.34","3.3","17.8","0.36","83.88","74.3","21.53","4.86",,,,,,,,,,,,,,"07/28/2026","07/28/2026","United States, Canada","ES_1155393_EFAC32NA11_07282026102955_182306"
"3391666","PortFi, LLC","PortFi","PORTFI40A@240V/RF/4G","PORTFI40A@240V/RF/4G",,,"Level 2","40","240","9.6","1","25","8",,,"No",,,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","1.98","6.5","0.26","2.04","6.5","0.26","2.26","22.5","0.24","13","12","11.3","10.9",,,,,,,,,,,,,,"02/05/2024","02/05/2024","United States, Canada","ES_1150094_PORTFI40A@240VRF/4G_01312024224009_6789514"
"2500003","Powercore Technology Co., Ltd.","CHARGECORE","AC006T19","AC006T19","AC006NA7; AC006NA7NE; AC006NA9; AC006NA9NE; AC006T17; AC006T17NE; AC006T19NE",,"Level 2","40","240","9.6","1","18","8",,,"No",,,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","2.76","6.5","0.32","2.83","6.5","0.32","5.55","22.5","0.36","113.33","59.97","26.21","9.65",,,,,,,,,,,,,,"05/18/2023","05/18/2023","United States, Canada","ES_1149051_AC006T19_05222023172331_3629876"
"2507652","Powercore Technology Co., Ltd.","CHARGECORE","AC006T111","AC006T111","AC006NA11",,"Level 2","48","240","11.52","1","18","8",,,"No",,,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","2.76","6.5","0.32","2.83","6.5","0.32","5.55","25.7","0.36","122.19","58.99","26.21","9.63",,,,,,,,,,,,,,"05/18/2023","05/18/2023","United States, Canada","ES_1149051_AC006T111_05222023165025_9084588"
"3555240","Powercore Technology Co., Ltd.","CHARGECORE","AC003PNA19","AC003PNA19","AC003PT119",,"Level 2","80","240","19.2","1","25","6","10.85","485.9","No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","5.58","7.8","0.07","5.66","7.8","0.08","13.63","39.8","0.18","147.38","30.47","16.25","13.74",,,,,,,,,,,,,,"07/23/2024","07/23/2024","United States, Canada","ES_1149051_AC003PNA19_07182024173907_8852502"
"3555241","Powercore Technology Co., Ltd.","CHARGECORE","AC003PT111","AC003PT111","AC003PNA11; AC003PNA7; AC003PNA9; AC003PT17; AC003PT19",,"Level 2","48","240","11.52","1","25","8","10.85","485.9","No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","4.31","7.8","0.05","4.37","7.8","0.06","13.55","27","0.25","88.43","40.78","18.55","13.52",,,,,,,,,,,,,,"07/23/2024","07/23/2024","United States, Canada","ES_1149051_AC003PT111_07182024174526_1640893"
"4005831","PYS High-Tech Co., Ltd.","PYS","EVC-9k6US-P01A","EVC-9k6US-P01A","EVC40PA; EVC-9k6US-P01B; EVC-9k6US-P01C; EVC-9k6US-P01D; EVC-9k6US-P01E; EVC-9k6US-P01F",,"Level 2","40","240","9.6","1","22","9","0.95","18.04","No",,,,,,,,,"No","None","1.44","4.15","0.09","1.46","4.15","0.09","2.37","20.15","0.12","124","71","22","12",,,,,,,,,,,,,,"03/26/2025","03/26/2025","United States, Canada","ES_1151285_EVC-9k6US-P01A_03102025155723_9106408"
"4675374","PYS High-Tech Co., Ltd.","PYS High-Tech Co., Ltd.","EVC02","EVC02","EVC02A,EVC02A; EVC02B,EVC02B; EVC02C,EVC02C; EVC02,EVC02; EVC-9k6US-M01B,EVC-9k6US-M01B; EVC-9k6US-M01C,EVC-9k6US-M01C; EVC-9k6US-M02A,EVC-9k6US-M02A; EVC-9k6US-M02B,EVC-9k6US-M02B; EVC-9k6US-M02C,EVC-9k6US-M02C; EVC-9k6US-M03A,EVC-9k6US-M03A; EVC-9k6US-M03B,EVC-9k6US-M03B; EVC-9k6US-M03C,EVC-9k6US-M03C; EVC-M01,EVC-M01; EVC-WB01,EVC-WB01; EVC-WB,EVC-WB",,"Level 2","40","240","9.6","1","25","18",,,"No",,,"Wi-Fi",,,,,,"Yes","Wi-Fi or Gigabit Ethernet","0","1.59","0","0","1.65","0","0","1.65","0","0",,,,,,,,,,,,,,,,,"07/20/2026","07/20/2026","United States, Canada","ES_1151285_EVC02_07232026153510_5283536"
"4437496","Q Charge 123, LLC","Qcharge","QAC2-BC-80","QAC2-BC-80","QAC2-BC-32,208-240VAC, 32A; QAC2-BC-40,208-240VAC, 40A; QAC2-BC-48,208-240VAC, 48A; QAC2-BC-80,208-240VAC, 80A",,"Level 2","80","240","19.2","1","18","7","21.44","55.55","No",,,,,,,"High Resolution Display,Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","5.86","8.64","0.33","5.92","8.64","0.34","10.44","40.6","0.37","168","33","17","12",,,,,,,,,,,,,,"06/16/2025","06/16/2025","United States, Canada","ES_1150853_QAC2-BC-80_05082025142043_2635461"
"2697697","Qingdao Xingbang","sunpoint","UEVC1L-4810-RLW","UEVC1L-4810-RLW","UEVC1L-3210-RLW.; UEVC1L-4010-RLW",,"Level 2","48","240","11.52","1","15","8",,,"No",,,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","4.55","6.5","0.32","4.03","6.5","0.3","5.96","25.7","0.34","63.1","41.3","14","4.8",,,,,,,,,,,,,,"10/31/2023","10/31/2023","United States, Canada","ES_1107853_UEVC1L-4810-RLW_07272023134307_2114984"
"2732222","RAB Lighting, Inc.","RAB","EVC80","EVC80",,,"Level 2","80","240","19.2","1","25","6","10.8","274","No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","4.36","4.8","0.17","4.46","4.8","0.18","7.01","36.8","0.25","189","36","17","11",,,,,,,,,,,,,,"11/03/2023","11/03/2023","United States, Canada","ES_1100782_EVC80_11012023143429_4423181"
"2732754","RAB Lighting, Inc.","RAB","Electric Vehicle Supply Equipment","EVC48",,,"Level 2","48","240","11.52","1","18","7","10.76","295.2","No",,,,,,,"High Resolution Display",,"Yes","Wi-Fi or Gigabit Ethernet","4.27","4.8","0.33","4.27","4.8","0.33","6.53","24","0.36","10","6","3","0",,,,,,,,,,,,,,"11/02/2023","11/02/2023","United States, Canada","ES_1100782_EVC48_11142023182922_1010101"
"3531023","RAB Lighting, Inc.","RAB","EVC32/LCB","EVC32/LCB",,,"Level 2","32","240","7.68","1","16","10",,,"No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","4.66","6","0.2","4.92","6","0.22","10.33","18.8","0.35","63","57","21","8",,,,,,,,,,,,,,"05/23/2024","05/23/2024","United States, Canada","ES_1100782_EVC32/LCB_05232024095431_6389581"
"3531024","RAB Lighting, Inc.","RAB","EVC40/LCB","EVC40/LCB",,,"Level 2","40","240","9.6","1","15","9",,,"No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","4.64","6","0.2","4.92","6","0.21","10.2","22","0.35","70","41","18","8",,,,,,,,,,,,,,"05/23/2024","05/23/2024","United States, Canada","ES_1100782_EVC40/LCB_05232024111126_6982690"
"3531025","RAB Lighting, Inc.","RAB","EVC32","EVC32",,,"Level 2","32","240","7.68","1","16","10",,,"No",,,,,,,,,"No","None","2.45","5","0.12","2.53","5","0.13","7.95","17.8","0.32","73","82","15","11",,,,,,,,,,,,,,"05/23/2024","05/23/2024","United States, Canada","ES_1100782_EVC32_05232024114104_94568"
"3531026","RAB Lighting, Inc.","RAB","EVC40","EVC40",,,"Level 2","40","240","9.6","1","15","9",,,"No",,,,,,,,,"No","None","2.46","5","0.12","2.51","5","0.12","7.94","21","0.31","69","35","18","9",,,,,,,,,,,,,,"05/23/2024","05/23/2024","United States, Canada","ES_1100782_EVC40_05232024112656_1102716"
"3942576","RAB Lighting, Inc.","RAB","EVC48/LCB","EVC48/LCB","EVC48/ND",,"Level 1/Level 2 Dual Input","16","120","1.92","1","16","8",,,"No",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID)","None","Yes","Wi-Fi or Gigabit Ethernet,Other LAN (Local Area Network),Cellular","2.75","7.5","0.44","3.08","7.5","0.44","4.49","13.9","0.48","20.72",,"18.49","5.85","3.11","7.5","0.29","3.32","7.5","0.3","5.02","26.7","0.33","-143.15","-60.47","-19.62","6.27","01/07/2025","01/07/2025","United States, Canada","ES_1100782_EVC48/LCBEVC48/OCPP_01022025095555_9274866"
"4667134","Real See (Suzhou) Intelligent Technology Co., Ltd.","REALSEE","AC Electric Vehicle Charging Station (Electric Vehicle Charger)","CNAC-##A-******-03","(## represent current rating and could be 48, 80; ***** represent communication and payment methods and could be blank, R, G, W, B, E, P.)",,"Level 2","96","240","23.04","2","18","6","40.4","388.68","No","Yes","Open Charge Point Protocol (OCPP)","Wi-Fi","SAE J1772","NIST Cybersecurity Framework","Yes","Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID)","None","Yes","Wi-Fi or Gigabit Ethernet","4.42","14.76","0.48","4.42","14.76","0.48","6.73","46.76","0.52","43","20","16","16",,,,,,,,,,,,,,"07/07/2026","07/07/2026","United States, Canada","ES_1152622_CNAC-##A-******-03_07082026142506_9313776"
"4667135","Real See (Suzhou) Intelligent Technology Co., Ltd.","REALSEE","AC Electric Vehicle Charging Station (Electric Vehicle Charger)","CNAC-##A*2-******-03","(## represent current rating and could be 48, 80; ***** represent communication and payment methods and could be blank, R, G, W, B, E, P.)",,"Level 2","96","240","23.04","2","18","6","40.4","388.68","No","Yes","Open Charge Point Protocol (OCPP)","Wi-Fi","SAE J1772","NIST Cybersecurity Framework","Yes","Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID)","None","Yes","Wi-Fi or Gigabit Ethernet","4.42","14.76","0.48","4.42","14.76","0.48","6.73","46.76","0.52","43","20","16","16",,,,,,,,,,,,,,"07/07/2026","07/07/2026","United States, Canada","ES_1152622_CNAC-##A*2-******-03_07082026142506_7733664"
"4667154","Real See (Suzhou) Intelligent Technology Co., Ltd.","REALSEE","AC Electric Vehicle Charging Station (Electric Vehicle Charger)","CNAC-##A-******-04","(## represent current rating and could be 48, 80; ***** represent communication and payment methods and could be blank, R, G, W, B, E, P.)",,"Level 2","96","240","23.04","2","18","6","42.63","391.13","No","Yes","Open Charge Point Protocol (OCPP)","Wi-Fi","SAE J1772","NIST Cybersecurity Framework","Yes","Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID)","None","Yes","Wi-Fi or Gigabit Ethernet","5.55","14.89","0.5","5.59","14.89","0.5","5.48","46.89","0.5","59","21","16.5","18",,,,,,,,,,,,,,"07/07/2026","07/07/2026","United States, Canada","ES_1152622_CNAC-##A-******-04_07082026143018_6073953"
"4667155","Real See (Suzhou) Intelligent Technology Co., Ltd.","REALSEE","AC Electric Vehicle Charging Station (Electric Vehicle Charger)","CNAC-##A*2-******-04","(## represent current rating and could be 48, 80; ***** represent communication and payment methods and could be blank, R, G, W, B, E, P.)",,"Level 2","96","240","23.04","2","18","6","42.63","391.13","No","Yes","Open Charge Point Protocol (OCPP)","Wi-Fi","SAE J1772","NIST Cybersecurity Framework","Yes","Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID)","None","Yes","Wi-Fi or Gigabit Ethernet","5.55","14.89","0.5","5.59","14.89","0.5","5.48","46.89","0.5","59","21","16.5","18",,,,,,,,,,,,,,"07/07/2026","07/07/2026","United States, Canada","ES_1152622_CNAC-##A*2-******-04_07082026143018_6694033"
"4667174","Real See (Suzhou) Intelligent Technology Co., Ltd.","REALSEE","AC Electric Vehicle Charging Station (Electric Vehicle Charger)","CNAC-##A*2-******-05","(## represent current rating and could be 48, 80; ***** represent communication and payment methods and could be blank, R, G, W, B, E, P.)",,"Level 2","160","240","38.4","2","18","6","42.63","420.38","No","Yes","Open Charge Point Protocol (OCPP)","Wi-Fi","SAE J1772",,"Yes","Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID)","None","Yes","Other LAN (Local Area Network),Wi-Fi or Gigabit Ethernet","10.42","14.91","0.64","10.52","14.91","0.73","11.85","46.91","0.73","11,531.6","18.5","24","23.5",,,,,,,,,,,,,,"07/07/2026","07/07/2026","United States, Canada","ES_1152622_CNAC-##A*2-******-05_07082026143636_7763428"
"4667194","Real See (Suzhou) Intelligent Technology Co., Ltd.","REALSEE","AC Electric Vehicle Charging Station (Electric Vehicle Charger)","CNAC-##A*2-******-06","(## represent current rating and could be 48, 80; ***** represent communication and payment methods and could be blank, R, G, W, B, E, P.)",,"Level 2","160","240","38.4","2","18","6","42.63","424.4","No","Yes","Open Charge Point Protocol (OCPP)","Wi-Fi","SAE J1772","NIST Cybersecurity Framework","Yes","Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID)","None","Yes","Wi-Fi or Gigabit Ethernet","14.57","14.92","0.71","14.67","14.92","0.71","15.76","46.92","0.63","43.5","40.5","38.5","34",,,,,,,,,,,,,,"07/07/2026","07/07/2026","United States, Canada","ES_1152622_CNAC-##A*2-******-06_07082026144430_9287766"
"3814678","REGITAL NEW ENERGY RESOURCES TECHNOLOGY LIMITED","WAIZIDA","EU-ACH#**-48-**#*","EU-ACH#**-48-**#*",,,"Level 2","48","240","11.52","1","25","8",,,"No",,,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","2","6.5","0.01","1.8","6.5","0.01","5.9","22.5","0.03","64.12","27.11","10.44","9.05",,,,,,,,,,,,,,"11/22/2024","11/22/2024","United States, Canada","ES_1151453_EU-ACH#**-48-**#*_11152024133851_6907922"
"4515609","Renova Electronics Inc","RENOVA","R-EVC/A48S/*/##/*","R-EVC/A48S/*/##/*","R-EVC/A80S/*/##/*",,"Level 2","80","240","19.2","1","25","6","43.25","23.21","No",,,,,,,"High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","11.02","16.71","0.34","10.9","16.71","0.33","13.48","48.71","0.36","277","60","28","11",,,,,,,,,,,,,,"11/22/2025","11/22/2025","United States, Canada","ES_1152504_R-EVC/A48S/*/##/*_11212025140441_1444360"
"4515610","Renova Electronics Inc","RENOVA","R-EVC/A48D/**/##/*","R-EVC/A48D/**/##/*",,,"Level 2","48","240","11.52","2","25","8","43.25","22.89","No",,,,,,,"High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","5.69","14.6","0.34","5.6","14.6","0.33","6.62","33.8","0.35","172","84.5","38","19.5",,,,,,,,,,,,,,"11/22/2025","11/22/2025","United States, Canada","ES_1152504_R-EVC/A48D/**/##/*_11212025142505_1197931"
"3994342","Revvit Inc.","Revvit","REVVIT-L1-11-90192*-A1-*","REVVIT-L1-11-90192*-A1-*","REVVIT-L1-11-90180*-A1-*",,"Level 1","16","120","1.92","1","25","14",,,"No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","2.33","5","0.39","2.33","5","0.39","3.82","11.4","0.43","42.08",,"37.18","6.19",,,,,,,,,,,,,,"02/10/2025","02/10/2025","United States, Canada","ES_1151677_REVVIT-L1-11-90192*-A1-*_02102025144355_1484491"
"3999604","RIPPLEON LTD.","RIPPLEON","ROC00#*","ROC00#*",,"779605603922;779605603939;779605603946;779605603953;779605603960;779605603977;791126783853","Level 2","48","240","11.52","1","25","8",,,"No",,,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","2.78","6.5","0.39","2.77","6.5","0.38","3.85","25.7","0.39","140.9","70.06","20.83","5.29",,,,,,,,,,,,,,"03/10/2025","03/10/2025","United States, Canada","ES_1151592_ROC00#*_01212025161031_1037713"
"4528605","RIPPLEON LTD.","RIPPLEON","NECS-ACW-11.5-1-US-####","NECS-ACW-11.5-1-US-####","NECS-ACW-7-1-US-####; NECS-ACW-9.6-1-US-####",,"Level 2","48","240","11.52","1","25","7","10.47","250","No",,,,,,,"High Resolution Display,Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","2.93","7.65","0.39","2.93","7.65","0.39","3.87","26.85","0.38","155.11","60.9","18.78","5.08",,,,,,,,,,,,,,"01/19/2026","01/19/2026","United States, Canada","ES_1151592_NECS-ACW-11.5-1-US-####_01152026155411_9810144"
"2401687","Rivian Automotive, LLC","Rivian","PT00261633","PT00261633","PT00340197; PT00401761",,"Level 2","48","240","11.52","1","29","8",,,"No","No",,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","3.29","3.6","0.19","3.56","3.6","0.21","7.66","22.8","0.34","149.81","61.99","21.07","6.68",,,,,,,,,,,,,,"09/19/2022","09/19/2022","United States, Canada","ES_93722_PT00261633_09142022222762_3396984"
"4194426","Rivian Automotive, LLC","Rivian","PT01314089","PT01314089","PT00057325",,"Level 2","48","240","11.52","1","24","9",,,"No","No",,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","3.01","5","0.18","3.11","5","0.19","5.1","24.2","0.26","151.22","70.13","32.35","20.31",,,,,,,,,,,,,,"05/23/2025","05/23/2025","United States, Canada","ES_93722_PT01314089_050920250056852_3698507"
"4515542","Rivian Automotive, LLC","Rivian","PT00057322","PT00057322","PT01557671; PT01657424; PT01660583",,"Level 2","48","240","11.52","1","16","8","10.88","30.45","No",,,,,,,"Radio Frequency Identification (RFID)",,"No","None","6.98","7.6","0.34","7.03","7.6","0.34","9.68","26.8","0.42","144.68","69.01","35.31","24.97",,,,,,,,,,,,,,"03/30/2022","03/30/2022","United States, Canada","ES_1147279_PT0007322_112120251645791_7640699"
"3619508","SAM Brands LLC","(ApexCharger)","Mach 1 HW48","Mach 1 HW48","M1THW; M1TN; Mach 1 HW32; Mach 1 HW40; Mach 1 NEMA32; Mach 1 NEMA40",,"Level 2","48","240","11.52","1","30","8","2.71","127.47","No",,,,,,,"Radio Frequency Identification (RFID),Speaker",,"Yes","Wi-Fi or Gigabit Ethernet","2.21","7.83","0.18","2.25","7.83","0.18","2.53","27.03","0.2","138","55","17","6",,,,,,,,,,,,,,"09/08/2024","09/08/2024","United States, Canada","ES_1150683_Mach 1 HW48_08082024153712_1013757"
"3893946","SAM Brands LLC","(ApexCharger)","Mach 2 HW48","Mach 2 HW48","M2THW; M2TN; Mach 2 HW32; Mach 2 HW40; Mach 2 NEMA32; Mach 2 NEMA40",,"Level 2","48","240","11.52","1","30","8","10.79","61.91","No",,,,,,,"Radio Frequency Identification (RFID),Speaker",,"Yes","Wi-Fi or Gigabit Ethernet","5.84","8.61","0.33","6.41","8.61","0.35","7.42","27.81","0.27","145","55","13","5",,,,,,,,,,,,,,"01/14/2025","01/14/2025","United States, Canada","ES_1150683_Mach 2 HW48_12172024112700_6586114"
"4479453","SAM Brands LLC","ApexCharger","Mach 3 16","Mach 3 16","Mach 3; Mach 3 32",,"Level 2","40","240","9.6","1","24","9","3.98","25.03","No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","1.96","5.43","0.1","1.9","5.43","0.1","2.86","21.43","0.14","222.44","23.87","39.22","25.17",,,,,,,,,,,,,,"07/22/2025","07/22/2025","United States, Canada","ES_1150683_Mach 3 16_07072025133753_2330591"
"2649796","Sarin Energy Inc","Sarin Energy Solutions","SES-EVC-AC40A01HW-U-**S**4G*","SES-EVC-AC40A01HW-U-**S**4G*","SES-EVC-AC40A01HW-U-**S**; SES-EVC-AC40A01HW-U-**S***; SES-EVC-AC40A01HW-U-**S**#; SES-EVC-AC40A01HW-U-**S**4G; SES-EVC-AC40A01HW-U-**S**4G#",,"Level 1/Level 2 Dual Input","16","120","1.92","1","15","9","8.15","246.7","No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","6.17","8.41","0.4","6.33","8.41","0.41","12.01","14.81","0.52","27",,"20","8","6.26","8.41","0.23","6.34","8.41","0.24","11.99","24.41","0.36","-77","-55","-22","10","08/31/2023","08/31/2023","United States, Canada","ES_1132015_SES-EVC-AC40A01HW-U-**S**4G*_08292023143812_5149958"
"2649798","Sarin Energy Inc","Sarin Energy Solutions","SES-EVC-AC48A01HW-U-**S**4G*","SES-EVC-AC48A01HW-U-**S**4G*","SES-EVC-AC48A01HW-U-**S**; SES-EVC-AC48A01HW-U-**S***; SES-EVC-AC48A01HW-U-**S**#; SES-EVC-AC48A01HW-U-**S**4G; SES-EVC-AC48A01HW-U-**S**4G#",,"Level 1/Level 2 Dual Input","16","120","1.92","1","16","8","8.15","244.7","No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","6.33","8.41","0.4","6.95","8.41","0.41","12.47","14.81","0.52","27",,"12","5","7.04","8.41","0.25","7.14","8.41","0.26","11.83","27.61","0.37","-93","-45","-18","17","08/31/2023","08/31/2023","United States, Canada","ES_1132015_SES-EVC-AC48A01HW-U-**S**4G*_08242023175017_8933374"
